"FinancialYear","HBR","HBT","Dataset","DatasetQF","DischargeCount","DischargeCountQF","PatientsCount","PatientCountQF"
"2018/19","S08000015","S08000030","Total","d","0"," ","0"," "
"2018/19","S08000015","S08000030","SMR01"," ","0"," ","0"," "
"2018/19","S08000015","S08000030","SMR04"," ","0"," ","0"," "
"2018/19","S08000015","S08000028","Total","d","0"," ","0"," "
"2018/19","S08000015","S08000028","SMR01"," ","0"," ","0"," "
"2018/19","S08000015","S08000028","SMR04"," ","0"," ","0"," "
"2018/19","S08000015","SB0802","Total","d","5"," ","5"," "
"2018/19","S08000015","SB0802","SMR01"," ","",":","",":"
"2018/19","S08000015","SB0802","SMR04"," ","5"," ","5"," "
"2018/19","S08000016","SB0801","Total","d","0"," ","0"," "
"2018/19","S08000016","SB0801","SMR01"," ","0"," ","0"," "
"2018/19","S08000016","SB0801","SMR04"," ","",":","",":"
"2018/19","S08000016","S08000015","Total","d","0"," ","0"," "
"2018/19","S08000016","S08000015","SMR01"," ","0"," ","0"," "
"2018/19","S08000016","S08000015","SMR04"," ","0"," ","0"," "
"2018/19","S08000016","S08000016","Total","d","825"," ","450"," "
"2018/19","S08000016","S08000016","SMR01"," ","420"," ","190"," "
"2018/19","S08000016","S08000016","SMR04"," ","405"," ","270"," "
"2018/19","S08000016","S08000017","Total","d","0"," ","0"," "
"2018/19","S08000016","S08000017","SMR01"," ","0"," ","0"," "
"2018/19","S08000016","S08000017","SMR04"," ","0"," ","0"," "
"2018/19","S08000016","S08000029","Total","d","0"," ","0"," "
"2018/19","S08000016","S08000029","SMR01"," ","0"," ","0"," "
"2018/19","S08000016","S08000029","SMR04"," ","0"," ","0"," "
"2018/19","S08000016","S08000019","Total","d","0"," ","0"," "
"2018/19","S08000016","S08000019","SMR01"," ","0"," ","0"," "
"2018/19","S08000016","S08000019","SMR04"," ","0"," ","0"," "
"2018/19","S08000016","S08000020","Total","d","0"," ","0"," "
"2018/19","S08000016","S08000020","SMR01"," ","0"," ","0"," "
"2018/19","S08000016","S08000020","SMR04"," ","0"," ","0"," "
"2018/19","S08000016","S08000031","Total","d","5"," ","5"," "
"2018/19","S08000016","S08000031","SMR01"," ","0"," ","0"," "
"2018/19","S08000016","S08000031","SMR04"," ","5"," ","5"," "
"2018/19","S08000016","S08000022","Total","d","0"," ","0"," "
"2018/19","S08000016","S08000022","SMR01"," ","0"," ","0"," "
"2018/19","S08000016","S08000022","SMR04"," ","0"," ","0"," "
"2018/19","S08000016","S08000032","Total","d","0"," ","0"," "
"2018/19","S08000016","S08000032","SMR01"," ","0"," ","0"," "
"2018/19","S08000016","S08000032","SMR04"," ","0"," ","0"," "
"2018/19","S08000016","S08000024","Total","d","40"," ","35"," "
"2018/19","S08000016","S08000024","SMR01"," ","5"," ","5"," "
"2018/19","S08000016","S08000024","SMR04"," ","35"," ","25"," "
"2018/19","S08000016","S08000025","Total","d","0"," ","0"," "
"2018/19","S08000016","S08000025","SMR01"," ","0"," ","0"," "
"2018/19","S08000016","S08000025","SMR04"," ","",":","",":"
"2018/19","S08000016","S08000026","Total","d","0"," ","0"," "
"2018/19","S08000016","S08000026","SMR01"," ","0"," ","0"," "
"2018/19","S08000016","S08000026","SMR04"," ","",":","",":"
"2018/19","S08000016","S08000030","Total","d","0"," ","0"," "
"2018/19","S08000016","S08000030","SMR01"," ","0"," ","0"," "
"2018/19","S08000016","S08000030","SMR04"," ","0"," ","0"," "
"2018/19","S08000016","S08000028","Total","d","0"," ","0"," "
"2018/19","S08000016","S08000028","SMR01"," ","0"," ","0"," "
"2018/19","S08000016","S08000028","SMR04"," ","0"," ","0"," "
"2018/19","S08000016","SB0802","Total","d","0"," ","0"," "
"2018/19","S08000016","SB0802","SMR01"," ","",":","",":"
"2018/19","S08000016","SB0802","SMR04"," ","0"," ","0"," "
"2018/19","S08000017","SB0801","Total","d","0"," ","0"," "
"2018/19","S08000017","SB0801","SMR01"," ","0"," ","0"," "
"2018/19","S08000017","SB0801","SMR04"," ","",":","",":"
"2018/19","S08000017","S08000015","Total","d","5"," ","5"," "
"2018/19","S08000017","S08000015","SMR01"," ","0"," ","0"," "
"2018/19","S08000017","S08000015","SMR04"," ","5"," ","0"," "
"2018/19","S08000017","S08000016","Total","d","0"," ","0"," "
"2018/19","S08000017","S08000016","SMR01"," ","0"," ","0"," "
"2018/19","S08000017","S08000016","SMR04"," ","0"," ","0"," "
"2018/19","S08000017","S08000017","Total","d","1670"," ","565"," "
"2018/19","S08000017","S08000017","SMR01"," ","675"," ","245"," "
"2018/19","S08000017","S08000017","SMR04"," ","990"," ","370"," "
"2018/19","S08000017","S08000029","Total","d","0"," ","0"," "
"2018/19","S08000017","S08000029","SMR01"," ","0"," ","0"," "
"2018/19","S08000017","S08000029","SMR04"," ","0"," ","0"," "
"2018/19","S08000017","S08000019","Total","d","0"," ","0"," "
"2018/19","S08000017","S08000019","SMR01"," ","0"," ","0"," "
"2018/19","S08000017","S08000019","SMR04"," ","0"," ","0"," "
"2018/19","S08000017","S08000020","Total","d","0"," ","0"," "
"2018/19","S08000017","S08000020","SMR01"," ","0"," ","0"," "
"2018/19","S08000017","S08000020","SMR04"," ","0"," ","0"," "
"2018/19","S08000017","S08000031","Total","d","20"," ","15"," "
"2018/19","S08000017","S08000031","SMR01"," ","0"," ","0"," "
"2018/19","S08000017","S08000031","SMR04"," ","20"," ","15"," "
"2018/19","S08000017","S08000022","Total","d","0"," ","0"," "
"2018/19","S08000017","S08000022","SMR01"," ","0"," ","0"," "
"2018/19","S08000017","S08000022","SMR04"," ","0"," ","0"," "
"2018/19","S08000017","S08000032","Total","d","0"," ","0"," "
"2018/19","S08000017","S08000032","SMR01"," ","0"," ","0"," "
"2018/19","S08000017","S08000032","SMR04"," ","0"," ","0"," "
"2018/19","S08000017","S08000024","Total","d","10"," ","10"," "
"2018/19","S08000017","S08000024","SMR01"," ","5"," ","5"," "
"2018/19","S08000017","S08000024","SMR04"," ","5"," ","5"," "
"2018/19","S08000017","S08000025","Total","d","0"," ","0"," "
"2018/19","S08000017","S08000025","SMR01"," ","0"," ","0"," "
"2018/19","S08000017","S08000025","SMR04"," ","",":","",":"
"2018/19","S08000017","S08000026","Total","d","0"," ","0"," "
"2018/19","S08000017","S08000026","SMR01"," ","0"," ","0"," "
"2018/19","S08000017","S08000026","SMR04"," ","",":","",":"
"2018/19","S08000017","S08000030","Total","d","5"," ","0"," "
"2018/19","S08000017","S08000030","SMR01"," ","0"," ","0"," "
"2018/19","S08000017","S08000030","SMR04"," ","5"," ","0"," "
"2018/19","S08000017","S08000028","Total","d","0"," ","0"," "
"2018/19","S08000017","S08000028","SMR01"," ","0"," ","0"," "
"2018/19","S08000017","S08000028","SMR04"," ","0"," ","0"," "
"2018/19","S08000017","SB0802","Total","d","0"," ","0"," "
"2018/19","S08000017","SB0802","SMR01"," ","",":","",":"
"2018/19","S08000017","SB0802","SMR04"," ","0"," ","0"," "
"2018/19","S08000029","SB0801","Total","d","0"," ","0"," "
"2018/19","S08000029","SB0801","SMR01"," ","0"," ","0"," "
"2018/19","S08000029","SB0801","SMR04"," ","",":","",":"
"2018/19","S08000029","S08000015","Total","d","0"," ","0"," "
"2018/19","S08000029","S08000015","SMR01"," ","0"," ","0"," "
"2018/19","S08000029","S08000015","SMR04"," ","0"," ","0"," "
"2018/19","S08000029","S08000016","Total","d","0"," ","0"," "
"2018/19","S08000029","S08000016","SMR01"," ","0"," ","0"," "
"2018/19","S08000029","S08000016","SMR04"," ","0"," ","0"," "
"2018/19","S08000029","S08000017","Total","d","0"," ","0"," "
"2018/19","S08000029","S08000017","SMR01"," ","0"," ","0"," "
"2018/19","S08000029","S08000017","SMR04"," ","0"," ","0"," "
"2018/19","S08000029","S08000029","Total","d","3535"," ","1790"," "
"2018/19","S08000029","S08000029","SMR01"," ","2010"," ","1040"," "
"2018/19","S08000029","S08000029","SMR04"," ","1525"," ","835"," "
"2018/19","S08000029","S08000019","Total","d","25"," ","20"," "
"2018/19","S08000029","S08000019","SMR01"," ","10"," ","5"," "
"2018/19","S08000029","S08000019","SMR04"," ","15"," ","10"," "
"2018/19","S08000029","S08000020","Total","d","10"," ","5"," "
"2018/19","S08000029","S08000020","SMR01"," ","5"," ","0"," "
"2018/19","S08000029","S08000020","SMR04"," ","5"," ","5"," "
"2018/19","S08000029","S08000031","Total","d","20"," ","10"," "
"2018/19","S08000029","S08000031","SMR01"," ","5"," ","0"," "
"2018/19","S08000029","S08000031","SMR04"," ","15"," ","10"," "
"2018/19","S08000029","S08000022","Total","d","0"," ","0"," "
"2018/19","S08000029","S08000022","SMR01"," ","0"," ","0"," "
"2018/19","S08000029","S08000022","SMR04"," ","0"," ","0"," "
"2018/19","S08000029","S08000032","Total","d","0"," ","0"," "
"2018/19","S08000029","S08000032","SMR01"," ","0"," ","0"," "
"2018/19","S08000029","S08000032","SMR04"," ","0"," ","0"," "
"2018/19","S08000029","S08000024","Total","d","60"," ","50"," "
"2018/19","S08000029","S08000024","SMR01"," ","20"," ","15"," "
"2018/19","S08000029","S08000024","SMR04"," ","45"," ","35"," "
"2018/19","S08000029","S08000025","Total","d","0"," ","0"," "
"2018/19","S08000029","S08000025","SMR01"," ","0"," ","0"," "
"2018/19","S08000029","S08000025","SMR04"," ","",":","",":"
"2018/19","S08000029","S08000026","Total","d","0"," ","0"," "
"2018/19","S08000029","S08000026","SMR01"," ","0"," ","0"," "
"2018/19","S08000029","S08000026","SMR04"," ","",":","",":"
"2018/19","S08000029","S08000030","Total","d","115"," ","90"," "
"2018/19","S08000029","S08000030","SMR01"," ","65"," ","40"," "
"2018/19","S08000029","S08000030","SMR04"," ","50"," ","50"," "
"2018/19","S08000029","S08000028","Total","d","0"," ","0"," "
"2018/19","S08000029","S08000028","SMR01"," ","0"," ","0"," "
"2018/19","S08000029","S08000028","SMR04"," ","0"," ","0"," "
"2018/19","S08000029","SB0802","Total","d","5"," ","5"," "
"2018/19","S08000029","SB0802","SMR01"," ","",":","",":"
"2018/19","S08000029","SB0802","SMR04"," ","5"," ","5"," "
"2018/19","S08000019","SB0801","Total","d","0"," ","0"," "
"2018/19","S08000019","SB0801","SMR01"," ","0"," ","0"," "
"2018/19","S08000019","SB0801","SMR04"," ","",":","",":"
"2018/19","S08000019","S08000015","Total","d","0"," ","0"," "
"2018/19","S08000019","S08000015","SMR01"," ","0"," ","0"," "
"2018/19","S08000019","S08000015","SMR04"," ","0"," ","0"," "
"2018/19","S08000019","S08000016","Total","d","0"," ","0"," "
"2018/19","S08000019","S08000016","SMR01"," ","0"," ","0"," "
"2018/19","S08000019","S08000016","SMR04"," ","0"," ","0"," "
"2018/19","S08000019","S08000017","Total","d","0"," ","0"," "
"2018/19","S08000019","S08000017","SMR01"," ","0"," ","0"," "
"2018/19","S08000019","S08000017","SMR04"," ","0"," ","0"," "
"2018/19","S08000019","S08000029","Total","d","5"," ","5"," "
"2018/19","S08000019","S08000029","SMR01"," ","0"," ","0"," "
"2018/19","S08000019","S08000029","SMR04"," ","5"," ","5"," "
"2018/19","S08000019","S08000019","Total","d","2060"," ","1210"," "
"2018/19","S08000019","S08000019","SMR01"," ","855"," ","490"," "
"2018/19","S08000019","S08000019","SMR04"," ","1205"," ","775"," "
"2018/19","S08000019","S08000020","Total","d","0"," ","0"," "
"2018/19","S08000019","S08000020","SMR01"," ","0"," ","0"," "
"2018/19","S08000019","S08000020","SMR04"," ","0"," ","0"," "
"2018/19","S08000019","S08000031","Total","d","55"," ","30"," "
"2018/19","S08000019","S08000031","SMR01"," ","30"," ","15"," "
"2018/19","S08000019","S08000031","SMR04"," ","25"," ","15"," "
"2018/19","S08000019","S08000022","Total","d","0"," ","0"," "
"2018/19","S08000019","S08000022","SMR01"," ","0"," ","0"," "
"2018/19","S08000019","S08000022","SMR04"," ","0"," ","0"," "
"2018/19","S08000019","S08000032","Total","d","0"," ","0"," "
"2018/19","S08000019","S08000032","SMR01"," ","0"," ","0"," "
"2018/19","S08000019","S08000032","SMR04"," ","0"," ","0"," "
"2018/19","S08000019","S08000024","Total","d","35"," ","30"," "
"2018/19","S08000019","S08000024","SMR01"," ","20"," ","15"," "
"2018/19","S08000019","S08000024","SMR04"," ","20"," ","15"," "
"2018/19","S08000019","S08000025","Total","d","0"," ","0"," "
"2018/19","S08000019","S08000025","SMR01"," ","0"," ","0"," "
"2018/19","S08000019","S08000025","SMR04"," ","",":","",":"
"2018/19","S08000019","S08000026","Total","d","0"," ","0"," "
"2018/19","S08000019","S08000026","SMR01"," ","0"," ","0"," "
"2018/19","S08000019","S08000026","SMR04"," ","",":","",":"
"2018/19","S08000019","S08000030","Total","d","10"," ","10"," "
"2018/19","S08000019","S08000030","SMR01"," ","5"," ","5"," "
"2018/19","S08000019","S08000030","SMR04"," ","5"," ","5"," "
"2018/19","S08000019","S08000028","Total","d","0"," ","0"," "
"2018/19","S08000019","S08000028","SMR01"," ","0"," ","0"," "
"2018/19","S08000019","S08000028","SMR04"," ","0"," ","0"," "
"2018/19","S08000019","SB0802","Total","d","0"," ","0"," "
"2018/19","S08000019","SB0802","SMR01"," ","",":","",":"
"2018/19","S08000019","SB0802","SMR04"," ","0"," ","0"," "
"2018/19","S08000020","SB0801","Total","d","0"," ","0"," "
"2018/19","S08000020","SB0801","SMR01"," ","0"," ","0"," "
"2018/19","S08000020","SB0801","SMR04"," ","",":","",":"
"2018/19","S08000020","S08000015","Total","d","5"," ","0"," "
"2018/19","S08000020","S08000015","SMR01"," ","0"," ","0"," "
"2018/19","S08000020","S08000015","SMR04"," ","0"," ","0"," "
"2018/19","S08000020","S08000016","Total","d","0"," ","0"," "
"2018/19","S08000020","S08000016","SMR01"," ","0"," ","0"," "
"2018/19","S08000020","S08000016","SMR04"," ","0"," ","0"," "
"2018/19","S08000020","S08000017","Total","d","0"," ","0"," "
"2018/19","S08000020","S08000017","SMR01"," ","0"," ","0"," "
"2018/19","S08000020","S08000017","SMR04"," ","0"," ","0"," "
"2018/19","S08000020","S08000029","Total","d","5"," ","0"," "
"2018/19","S08000020","S08000029","SMR01"," ","0"," ","0"," "
"2018/19","S08000020","S08000029","SMR04"," ","0"," ","0"," "
"2018/19","S08000020","S08000019","Total","d","0"," ","0"," "
"2018/19","S08000020","S08000019","SMR01"," ","0"," ","0"," "
"2018/19","S08000020","S08000019","SMR04"," ","0"," ","0"," "
"2018/19","S08000020","S08000020","Total","d","3050"," ","1985"," "
"2018/19","S08000020","S08000020","SMR01"," ","1390"," ","905"," "
"2018/19","S08000020","S08000020","SMR04"," ","1660"," ","1145"," "
"2018/19","S08000020","S08000031","Total","d","5"," ","5"," "
"2018/19","S08000020","S08000031","SMR01"," ","5"," ","5"," "
"2018/19","S08000020","S08000031","SMR04"," ","5"," ","5"," "
"2018/19","S08000020","S08000022","Total","d","15"," ","15"," "
"2018/19","S08000020","S08000022","SMR01"," ","5"," ","5"," "
"2018/19","S08000020","S08000022","SMR04"," ","10"," ","10"," "
"2018/19","S08000020","S08000032","Total","d","0"," ","0"," "
"2018/19","S08000020","S08000032","SMR01"," ","0"," ","0"," "
